imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, odom_x, odom_y, stamp, 
-0.0354844001570896, 0.01573705640429258, -0.03551470477422425, 6.572822480107746e-13, -4.191687773569611e-06, -1.5680610854539814e-07, -2.017712682647636, -0.49999999999964184, -1.9999422279093495, -0.5000009944215743, 8018000000, 
-0.09286969520333002, -0.0025759119693033717, -0.09281245428353707, 8.410446189518827e-14, -1.2559519394698786e-06, -6.696471357868017e-08, -2.017712746661892, -0.4999999999995905, -1.9999423469889421, -0.5000009943525262, 8118000000, 
-0.04775161131847146, 0.019484232825656752, -0.0477965813046544, 2.8744722261481523e-13, -4.1593232367864025e-06, -6.910913296483881e-08, -2.017711912056964, -0.5000000000002732, -1.9999422413818466, -0.5000009943673339, 8213000000, 
-0.04447962777428339, 0.009191068526435229, -0.0444829376466784, 2.782207289549525e-13, -2.5323652380502756e-06, -1.0986595644835215e-07, -2.0177118573559563, -0.5000000000003183, -1.999942087530238, -0.5000009942408019, 8315000000, 
-0.0781433361636866, -0.023005004293755557, -0.07810974247232153, 2.8635143940811714e-15, -3.5632947180570806e-07, -8.036142448645194e-09, -2.0177116640795605, -0.5000000000004791, -1.9999420273243955, -0.5000009942370837, 8410000000, 
-0.04577327917606114, -9.411581924076927e-05, -0.04580555036939197, 6.393789056391864e-13, -7.004235454792507e-06, -9.128461054256882e-08, -2.0177109387256875, -0.5000000000010904, -1.9999421211286026, -0.5000009941305286, 8510000000, 
-0.050956780384799436, 0.01359250713178296, -0.050951638957312674, 2.4790306260594e-13, -1.5780253071369377e-06, -1.570970132638231e-07, -2.0177111767395615, -0.5000000000008895, -1.9999421583481003, -0.5000009941946464, 8605000000, 
-0.023142203395773463, -0.027465328646584377, -0.02316995686443783, 6.041820099204974e-14, -2.1025317434109417e-06, -2.8735928093068013e-08, -2.0177108431610487, -0.500000000001174, -1.9999421620173277, -0.5000009940729588, 8705000000, 
-0.03661352746146625, -0.013764188131237124, -0.03660011047664169, -4.270550281750888e-14, 2.2564782028986798e-06, -1.8925732481106728e-08, -2.017710819737948, -0.5000000000011943, -1.999942078159084, -0.5000009940806444, 8791000000, 
-0.02526451097670618, 0.013499357852315942, -0.025275823600593654, 1.1665346035570248e-13, -2.1674535771341527e-06, -5.382051158389461e-08, -2.017710233018209, -0.5000000000017054, -1.9999420355415714, -0.5000009939367022, 8886000000, 
