x, y, theta, stamp, 
0.11777441948652267, -0.29265448451042175, -2.1757342714686256, 1729799442539233284, 
0.10174529254436493, -0.3146582543849945, -2.2557284646464346, 1729799442629720693, 
0.07987942546606064, -0.3396648168563843, -2.332355483292704, 1729799442739268922, 
0.058818016201257706, -0.36103197932243347, -2.389405213650504, 1729799442838863257, 
0.036130547523498535, -0.38185855746269226, -2.437044151398167, 1729799442938892591, 
0.014941761270165443, -0.39952704310417175, -2.4727245247098475, 1729799443029477330, 
-0.011742635630071163, -0.41987040638923645, -2.5071296723771717, 1729799443139334229, 
-0.03649943694472313, -0.43769899010658264, -2.5304398871882974, 1729799443239149992, 
-0.061653830111026764, -0.4547767639160156, -2.5472368878890967, 1729799443338535720, 
-0.08470207452774048, -0.4700266122817993, -2.5576703868225223, 1729799443429721533, 
-0.11267972737550735, -0.48829886317253113, -2.5665309081193977, 1729799443539191176, 
-0.1383512169122696, -0.5046027302742004, -2.5759234337331116, 1729799443639185459, 
-0.16442027688026428, -0.5208324790000916, -2.582579617442038, 1729799443739183676, 
-0.18796177208423615, -0.5353380441665649, -2.5871386828521987, 1729799443829662274, 
-0.21685446798801422, -0.5526522994041443, -2.591536060273757, 1729799443940212260, 
-0.24299898743629456, -0.5683936476707458, -2.597073546200178, 1729799444039172755, 
-0.26915085315704346, -0.5840322971343994, -2.6011998726804735, 1729799444139161358, 
-0.29290977120399475, -0.598202645778656, -2.6028585416778736, 1729799444231396143, 
-0.32019880414009094, -0.614361584186554, -2.60816549240246, 1729799444339235118, 
-0.3433394730091095, -0.6276306509971619, -2.6111239964484043, 1729799444439194591, 
-0.3647184669971466, -0.6399542689323425, -2.615048003334996, 1729799444539179597, 
-0.38353076577186584, -0.6505154371261597, -2.61608861802064, 1729799444628714217, 
-0.4050464332103729, -0.6627556681632996, -2.620496783367254, 1729799444740150181, 
-0.4229159355163574, -0.6727207899093628, -2.6208932171681543, 1729799444839172461, 
-0.4399526119232178, -0.6825839877128601, -2.6216938868408204, 1729799444940182963, 
-0.45461374521255493, -0.6908339262008667, -2.6218614701512504, 1729799445028762164, 
-0.47270601987838745, -0.7012385129928589, -2.6223657271443503, 1729799445140194653, 
-0.4892168343067169, -0.7106099724769592, -2.6223657271443503, 1729799445239211597, 
-0.5052953362464905, -0.7198175191879272, -2.6223657271443503, 1729799445340191891, 
-0.5196864604949951, -0.727968692779541, -2.6223657271443503, 1729799445428927187, 
-0.5374180674552917, -0.7381550073623657, -2.6223657271443503, 1729799445540333975, 
-0.5534749031066895, -0.7473085522651672, -2.624608004418838, 1729799445638903218, 
-0.5694072842597961, -0.7563779950141907, -2.625033567375226, 1729799445740289355, 
