imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, odom_x, odom_y, stamp, 
-0.04063345048287773, -0.004362038212472993, -0.040690482140238786, 6.801803388569677e-13, -9.036603462082848e-06, -7.526946841376536e-08, -1.999685192917154, -0.5000010522962857, -1.999905291190421, -0.5000010567849935, 619198000000, 
-0.0670804739108638, 0.0146730941676153, -0.06705413617123335, -2.5526343179105957e-14, 1.3077637568258832e-07, -1.951907830896139e-07, -1.9996856877087856, -0.5000010523039363, -1.9999052949548977, -0.5000010568511115, 619293000000, 
-0.06915340906128686, 0.03322813985166923, -0.06915131330374699, 2.1420899999207638e-13, -3.2568626733122177e-06, -6.577157881029924e-08, -1.9996849998455013, -0.5000010522933055, -1.9999052520354095, -0.5000010568684612, 619389000000, 
-0.06847023306803073, 0.026525849553545502, -0.06847091210810226, 6.927439603361856e-13, -4.504526138355766e-06, -1.5378842059268186e-07, -1.9996846403706874, -0.5000010522877569, -1.9999052674695728, -0.5000010568862182, 619489000000, 
-0.06774618650924372, 0.004604288191391036, -0.0677469090962606, 2.300134751394566e-13, -2.7487684669293133e-06, -8.367873755347891e-08, -1.9996843994981992, -0.5000010522840406, -1.9999052655363503, -0.5000010568749342, 619589000000, 
-0.056284504604338904, 0.019743620805927693, -0.0562959434632839, 6.317099644669009e-13, -4.663014532337376e-06, -1.354724417189948e-07, -1.9996839951469174, -0.5000010522778082, -1.9999052358913418, -0.500001056830444, 619689000000, 
-0.045870792947697164, 0.028703418127123004, -0.04588119675242568, 6.450318441822956e-13, -3.2008348866893743e-06, -2.0151987435048623e-07, -1.9996839067741534, -0.5000010522764469, -1.999905264213684, -0.5000010569188007, 619784000000, 
-0.08663505612386166, -0.009444797030456786, -0.08659438310819931, 4.103084520919727e-14, -1.0960066120857884e-06, -3.743667671047375e-08, -1.9996837657965838, -0.500001052274277, -1.9999052487093596, -0.5000010568723057, 619884000000, 
-0.0331509394738746, -0.009829172776767483, -0.03320427541064148, 5.332346814184049e-13, -7.859960451593942e-06, -6.784190387500854e-08, -1.9996829878863986, -0.5000010522623195, -1.9999052007467502, -0.500001056940593, 619969000000, 
-0.054069515339562384, 0.0010226782209858093, -0.05404869140271033, 1.0826034491227136e-13, -1.208454353262417e-06, -8.958579578947698e-08, -1.9996834397248564, -0.5000010522692632, -1.9999052496514667, -0.5000010568749539, 620072000000, 
-0.04836228465296298, 0.009666409595983392, -0.0483679591820852, 1.0780063080270552e-13, -1.5981343917757102e-06, -6.745404601607171e-08, -1.9996830252387687, -0.5000010522628964, -1.999905249198524, -0.5000010569600034, 620173000000, 
-0.03729568604226241, -0.028652108454546354, -0.037306735736336215, 7.422717954977978e-14, -3.2354694892997374e-06, -2.2941702833317398e-08, -1.9996826952269349, -0.5000010522578301, -1.9999051883641186, -0.5000010569693452, 620273000000, 
-0.04102952538977163, -0.0014262269840834751, -0.04102580965796386, -2.8254334018458104e-14, 5.344317302782148e-07, -5.2867994951851844e-08, -1.99968264726215, -0.500001052257094, -1.9999051844406337, -0.500001056972046, 620369000000, 
-0.05157027153653301, 0.012903597027063136, -0.05155974770523193, 9.246373240383981e-14, -1.3316440011131025e-06, -6.943577437104112e-08, -1.9996821870123243, -0.5000010522500324, -1.999905231204004, -0.5000010569380895, 620464000000, 
-0.02716685478869334, -0.0024025172911986414, -0.027191198501624783, 1.180882639379991e-13, -2.0708701085510317e-06, -5.702350111211193e-08, -1.999681803146617, -0.5000010522441449, -1.9999052065124854, -0.5000010569938131, 620564000000, 
-0.06402983405816307, 0.007747546470432797, -0.0639930686353132, -1.0961444027729237e-13, 1.3198971014457064e-06, -8.304771649034591e-08, -1.999681732049692, -0.5000010522430549, -1.9999051624876847, -0.5000010569964716, 620659000000, 
-0.03883123316273329, -0.0032300002660629033, -0.038856344176767296, 2.301396849746604e-13, -3.3388556683238216e-06, -6.892771291614277e-08, -1.9996809763474475, -0.500001052231474, -1.9999051975291864, -0.5000010570274824, 620759000000, 
-0.04993174276533283, -0.02067971733009933, -0.04992068908256195, 3.939575643229506e-15, -1.0609051068707388e-06, -3.713410009731912e-09, -1.9996809260485229, -0.5000010522307036, -1.999905211113491, -0.5000010569531692, 620859000000, 
-0.0479350196985298, 0.00012141647165822133, -0.047937000905202275, 1.0603945207792131e-13, -1.558841120696125e-06, -6.802454122493749e-08, -1.9996805298090452, -0.5000010522246373, -1.9999051575228337, -0.5000010570094894, 620960000000, 
-0.040070545898195004, -0.006271064467666029, -0.0400783961874058, 4.142604694213613e-14, -7.219603287917167e-07, -5.737994913303251e-08, -1.999680211287864, -0.500001052219761, -1.9999051726024692, -0.5000010570364968, 621055000000, 
-0.041615307067049606, -0.0003913935135138187, -0.04161377281423062, 9.198892961356098e-14, -1.2730619180180078e-06, -7.225801692094899e-08, -1.9996798749740992, -0.5000010522146145, -1.9999051729958357, -0.5000010569739577, 621150000000, 
-0.05534403275684355, 0.011439620926896554, -0.05533032948043133, 3.5109115060896016e-13, -3.4011144496729276e-06, -1.0322826702956828e-07, -1.9996795916131416, -0.5000010522102801, -1.9999051400718162, -0.5000010570217208, 621251000000, 
-0.05232281392602042, 0.006471182561742285, -0.052325814893000686, 1.314761304544422e-13, -1.4854145859791168e-06, -8.851140395109234e-08, -1.9996793807046402, -0.5000010522070554, -1.9999051786223025, -0.5000010570716263, 621347000000, 
