x, y, theta, stamp, 
-0.7446799874305725, -0.7985678315162659, -2.463186787196523, 1729798630268480686, 
-0.7627081871032715, -0.8130332231521606, -2.4623880161512726, 1729798630377161692, 
-0.7803037166595459, -0.8274199962615967, -2.462700045820126, 1729798630477138492, 
-0.7966611385345459, -0.8403841257095337, -2.4592556443842373, 1729798630577192400, 
-0.8127961158752441, -0.8534464836120605, -2.4609360343399462, 1729798630687037297, 
-0.8252617716789246, -0.8633765578269958, -2.4627485465791645, 1729798630777335509, 
-0.8382005095481873, -0.8737066984176636, -2.4655124806968542, 1729798630877150318, 
-0.8504799604415894, -0.8835901021957397, -2.4657676635284798, 1729798630977164845, 
-0.8627662658691406, -0.8933289647102356, -2.469984030884513, 1729798631087143958, 
-0.8720834255218506, -0.9006527662277222, -2.470141143881194, 1729798631177168700, 
-0.8819994330406189, -0.9085206389427185, -2.469319381735501, 1729798631277145709, 
-0.8907105922698975, -0.9154047966003418, -2.4732957023666686, 1729798631377183192, 
-0.8996220231056213, -0.9223449230194092, -2.4727892468358803, 1729798631487148947, 
-0.9066784977912903, -0.9278396368026733, -2.47324567380496, 1729798631577148637, 
-0.9135008454322815, -0.9332279562950134, -2.4753124199946828, 1729798631677160927, 
-0.9199956059455872, -0.9382165670394897, -2.4760207804563823, 1729798631777265631, 
-0.9256170392036438, -0.9424896836280823, -2.476728677276098, 1729798631867523698, 
