x, y, stamp, 
-0.9275692701339722, -0.8902204632759094, 1731621298.3406205, 
-0.9305291771888733, -0.8905676007270813, 1731621298.4404655, 
-0.933650553226471, -0.890960156917572, 1731621298.5506043, 
-0.936431884765625, -0.8911452889442444, 1731621298.6404896, 
-0.9394002556800842, -0.8915596604347229, 1731621298.7407193, 
-0.9422872066497803, -0.8918542861938477, 1731621298.8420427, 
-0.9454801082611084, -0.8921799659729004, 1731621298.9505367, 
-0.9483110308647156, -0.8924465775489807, 1731621299.0405772, 
-0.9516578912734985, -0.8927693367004395, 1731621299.155832, 
-0.9544721841812134, -0.8931280374526978, 1731621299.250871, 
-0.9574232697486877, -0.8934109807014465, 1731621299.350655, 
-0.9599695801734924, -0.8937423825263977, 1731621299.4408631, 
-0.962981104850769, -0.8940531015396118, 1731621299.5414193, 
-0.9662199020385742, -0.8943935036659241, 1731621299.6511028, 
-0.9693284630775452, -0.8946971893310547, 1731621299.7510374, 
-0.9719326496124268, -0.894961953163147, 1731621299.8409984, 
-0.975186824798584, -0.895372748374939, 1731621299.9577181, 
-0.9779845476150513, -0.8956053853034973, 1731621300.0509553, 
-0.9809268116950989, -0.8959332704544067, 1731621300.1517136, 
-0.9834874272346497, -0.8961651921272278, 1731621300.2404623, 
-0.9869329929351807, -0.8965681195259094, 1731621300.3580565, 
-0.989612877368927, -0.8968271613121033, 1731621300.45097, 
-0.9923160076141357, -0.8971085548400879, 1731621300.5480254, 
-0.9951663613319397, -0.897386372089386, 1731621300.6413302, 
-0.9988857507705688, -0.8977960348129272, 1731621300.7590652, 
-1.001734733581543, -0.8980393409729004, 1731621300.8505828, 
-1.0041356086730957, -0.8983245491981506, 1731621300.948559, 
-1.0068128108978271, -0.8985808491706848, 1731621301.0405145, 
-1.0104153156280518, -0.898940920829773, 1731621301.1593988, 
-1.0133615732192993, -0.8992112278938293, 1731621301.25061, 
-1.016034722328186, -0.8994865417480469, 1731621301.348563, 
-1.0188370943069458, -0.8996955156326294, 1731621301.4415228, 
-1.022473692893982, -0.9000049829483032, 1731621301.5596044, 
-1.0253050327301025, -0.9003167152404785, 1731621301.653186, 
-1.0284875631332397, -0.9007009267807007, 1731621301.7495687, 
-1.0313518047332764, -0.9009233713150024, 1731621301.8405235, 
-1.0349664688110352, -0.9013701677322388, 1731621301.9608448, 
-1.0373743772506714, -0.9015828967094421, 1731621302.0516407, 
-1.040386438369751, -0.9019191265106201, 1731621302.1505709, 
-1.0437893867492676, -0.9022511839866638, 1731621302.240531, 
-1.0476927757263184, -0.9027408957481384, 1731621302.360428, 
-1.0487710237503052, -0.902758002281189, 1731621302.4507647, 
-1.0503580570220947, -0.902931272983551, 1731621302.5506577, 
-1.0514295101165771, -0.9030377268791199, 1731621302.6405373, 
-1.051601529121399, -0.9029285311698914, 1731621302.7405708, 
-1.0515925884246826, -0.9029367566108704, 1731621302.852203, 
-1.0511913299560547, -0.9029300808906555, 1731621302.9505825, 
-1.0497031211853027, -0.9028104543685913, 1731621303.040541, 
-1.046782374382019, -0.9022571444511414, 1731621303.1608121, 
-1.0462552309036255, -0.9022091627120972, 1731621303.240719, 
-1.0468443632125854, -0.9025903940200806, 1731621303.3505855, 
-1.0494012832641602, -0.9027464389801025, 1731621303.440544, 
-1.05369234085083, -0.9027905464172363, 1731621303.5612788, 
-1.0557941198349, -0.902978777885437, 1731621303.640598, 
-1.0568896532058716, -0.9030109643936157, 1731621303.7505932, 
-1.0590838193893433, -0.9030193090438843, 1731621303.841563, 
-1.062241792678833, -0.9033240675926208, 1731621303.960942, 
-1.0627721548080444, -0.9033991098403931, 1731621304.0406392, 
-1.0635497570037842, -0.903521716594696, 1731621304.1505952, 
